MEDCPT_SIM,BERT_SIM,CONTRADICTION,RULE_RISK,SIM_DIFF,HIGH_CONTRA_LOW_SIM
0.87740904,0.84527564,0.5263645052909851,1.0527290105819702,0.03213339999999998,0
0.8550825,0.9006467,0.1298598796129226,0.2597197592258452,-0.045564200000000055,0
0.7522997,0.8408145,0.1358482241630554,0.2716964483261108,-0.0885148,0
1.0000001,0.9999997,0.1109510064125061,0.2219020128250122,4.0000000001150227e-07,0
0.85552907,0.92045057,0.134565532207489,0.269131064414978,-0.06492149999999997,0
0.8294021,0.8462306,0.0075663686729967,0.0151327373459934,-0.016828500000000024,0
1.0,1.0000004,0.1429569870233535,0.285913974046707,-4.0000000001150227e-07,0
1.0,0.9999999,0.0188354030251503,2.0376708060503006,9.999999994736442e-08,0
0.9977416,0.9935484,0.0169711057096719,0.0339422114193438,0.004193200000000008,0
0.8930595,0.90457124,0.0178678780794143,0.0357357561588286,-0.011511739999999993,0
0.92002094,0.93759763,0.0005699305911548,0.0011398611823096,-0.01757668999999995,0
0.61478055,0.8097828,0.73119056224823,1.46238112449646,-0.19500225000000004,0
0.8910224,0.8712812,0.0017116989474743,1.0034233978949485,0.019741200000000014,0
0.42247832,0.63546383,0.9288064241409302,1.8576128482818604,-0.21298550999999993,1
0.990524,0.99999994,4.572800389723852e-05,9.145600779447705e-05,-0.009475940000000072,0
0.81560457,0.8076052,0.7600403428077698,1.5200806856155396,0.00799936999999995,0
0.8381433,0.88032496,0.6239655613899231,1.2479311227798462,-0.04218166000000001,0
0.96052736,0.9662091,0.102082572877407,0.204165145754814,-0.005681739999999991,0
0.63761467,0.7904333,0.5762592554092407,1.1525185108184814,-0.15281862999999996,0
0.7497277,0.8486962,0.742396354675293,1.484792709350586,-0.09896850000000001,0
0.98138374,0.99175996,0.0004133685433771,0.0008267370867542,-0.010376220000000047,0
0.86830884,0.89455694,0.0064453557133674,0.0128907114267348,-0.026248099999999996,0
0.8349341,0.74988234,0.0006350807962007,0.0012701615924014,0.08505176000000003,0
0.7437409,0.81885254,0.1737180054187774,0.3474360108375548,-0.07511163999999992,0
0.9489181,0.9124543,0.1327143907546997,0.2654287815093994,0.036463799999999935,0
0.8697748,0.82352346,0.1617490351200103,0.3234980702400206,0.046251339999999974,0
0.9392288,0.9294456,0.056311622262001,0.112623244524002,0.009783199999999992,0
0.7929282,0.7516732,0.0035553209017962,0.0071106418035924,0.04125499999999993,0
0.8007292,0.90090954,0.18079274892807,0.36158549785614,-0.10018033999999998,0
0.78336257,0.88511276,0.0039276042953133,0.0078552085906266,-0.10175019000000007,0
0.9512081,0.96338177,0.0004668208712246,1.0009336417424493,-0.012173670000000025,0
0.9954655,0.981154,0.0010157322976738,0.0020314645953476,0.014311500000000033,0
0.95801485,0.9928349,0.008225742727518,0.016451485455036,-0.03482004999999999,0
0.86022395,0.8966894,0.0096319541335105,0.019263908267021,-0.03646545000000001,0
0.9999998,1.0000001,0.0018949134973809,1.0037898269947618,-3.0000000006413785e-07,0
0.878582,0.9148804,0.0038358888123184,1.0076717776246369,-0.036298400000000064,0
0.685708,0.83933866,0.1875816434621811,0.3751632869243622,-0.15363066000000003,0
1.0,1.0,0.0008493361528962,0.0016986723057924,0.0,0
0.5769551,0.8263285,0.8943631052970886,1.7887262105941772,-0.24937339999999997,0
0.99999976,0.9999998,0.0006375155644491,0.0012750311288982,-3.9999999978945766e-08,0
0.8722619,0.92135257,0.0004941046936437,0.0009882093872874,-0.04909067,0
0.84487295,0.9099644,0.7545355558395386,1.5090711116790771,-0.06509145000000005,0
0.82654756,0.90339327,0.4516891837120056,0.9033783674240112,-0.07684571000000007,0
0.8330177,0.8905172,0.3321905136108398,0.6643810272216796,-0.05749950000000004,0
0.8855531,0.8442956,0.0073041394352912,0.0146082788705824,0.04125749999999995,0
0.73189104,0.8038809,0.001078606583178,0.002157213166356,-0.07198985999999996,0
0.917771,0.9180578,0.000108037253085,1.00021607450617,-0.0002868000000000315,0
0.8101441,0.8017271,0.0178839862346649,0.0357679724693298,0.008417000000000008,0
0.7989497,0.8870218,0.4826465845108032,0.9652931690216064,-0.08807209999999999,0
0.6536459,0.7995318,0.0156187117099761,0.0312374234199522,-0.1458859,0
0.8792124,0.87948096,0.1006573140621185,0.201314628124237,-0.00026855999999997326,0
0.8218243,0.9290386,0.0018449471099302,0.0036898942198604,-0.1072143000000001,0
0.66109955,0.8097309,0.0799211040139198,3.1598422080278397,-0.14863135000000005,0
0.95961255,0.9801419,0.6931638121604919,1.3863276243209839,-0.020529350000000002,0
0.7398894,0.7046008,0.6353554129600525,1.270710825920105,0.0352886,0
0.83790743,0.8500957,0.0560438260436058,0.1120876520872116,-0.012188270000000001,0
0.7344345,0.6667188,0.0964182168245315,0.192836433649063,0.06771570000000005,0
0.73931664,0.8776481,0.4080290496349334,0.8160580992698668,-0.13833146000000007,0
0.75826657,0.7911507,0.3464812338352203,0.6929624676704406,-0.03288413000000001,0
0.83021766,0.87294674,0.1769877076148986,0.3539754152297972,-0.042729080000000086,0
0.8395386,0.9350929,0.3365237116813659,0.6730474233627318,-0.09555429999999998,0
0.72895366,0.831482,0.723718523979187,1.447437047958374,-0.1025283400000001,0
0.88696903,0.9033481,0.0018585004145279,0.0037170008290558,-0.01637906999999994,0
0.69645435,0.8245319,0.2867287695407867,3.5734575390815735,-0.12807754999999998,0
0.8398072,0.8505964,0.0183646064251661,0.0367292128503322,-0.010789200000000054,0
0.6173406,0.7139182,0.1004234030842781,0.2008468061685562,-0.09657759999999993,0
0.81542116,0.9250846,0.0287238843739032,0.0574477687478064,-0.10966344000000006,0
0.8093576,0.8829615,0.0469134226441383,0.0938268452882766,-0.07360389999999994,0
0.8795746,0.8855843,0.0038167368620634,0.0076334737241268,-0.006009700000000007,0
0.9225136,0.9626272,0.8123359084129333,1.6246718168258667,-0.04011359999999997,0
0.9679555,0.89949065,0.0004580544191412,0.0009161088382824,0.06846485000000002,0
0.7651365,0.78208256,0.8763794898986816,1.7527589797973633,-0.016946059999999985,0
0.8758165,0.91914177,0.0120133496820926,0.0240266993641852,-0.04332526999999997,0
0.80495995,0.8339145,0.0290989037603139,1.0581978075206278,-0.028954550000000023,0
0.8728138,0.9312904,0.2192890495061874,0.4385780990123748,-0.05847659999999999,0
0.83834934,0.8820059,0.1382745653390884,0.2765491306781768,-0.043656559999999955,0
0.9228102,0.9396603,0.225585252046585,0.45117050409317,-0.01685009999999998,0
0.8088123,0.8846184,0.07502131909132,0.15004263818264,-0.07580609999999999,0
0.9482923,0.92281723,0.0549726858735084,0.1099453717470168,0.025475069999999933,0
0.5877604,0.835255,0.0094099957495927,0.0188199914991854,-0.2474946,0
0.8576759,0.89781976,0.2625595927238464,0.5251191854476928,-0.04014385999999992,0
0.8452388,0.94807285,0.9940581321716307,1.9881162643432615,-0.10283405000000001,0
0.73136157,0.8686521,0.9298287630081176,1.8596575260162351,-0.13729053000000002,0
0.87201226,0.8948702,0.000515654857736,0.001031309715472,-0.022857939999999966,0
0.65188587,0.8312485,0.3157064020633697,0.6314128041267394,-0.17936262999999997,0
0.9391222,0.9064592,0.0002723896468523,0.0005447792937046,0.032663,0
0.73558366,0.87070686,0.0014474499039351,0.0028948998078702,-0.1351232,0
0.862859,0.9281179,0.001117571722716,0.002235143445432,-0.06525890000000001,0
0.7691127,0.8693534,0.1924168765544891,0.3848337531089782,-0.10024070000000007,0
0.860951,0.89389646,0.1471853107213974,0.2943706214427948,-0.03294545999999998,0
0.83415455,0.8382185,0.0921875685453414,0.1843751370906828,-0.004063949999999927,0
0.7707173,0.8568818,0.3694525063037872,1.7389050126075745,-0.08616449999999998,0
0.7130729,0.7444753,0.588996410369873,1.177992820739746,-0.03140239999999994,0
0.8806642,0.89466393,0.005215760320425,0.01043152064085,-0.013999729999999988,0
0.6189524,0.7983432,0.4097703695297241,0.8195407390594482,-0.17939080000000007,0
0.8695745,0.8095341,0.0226427111774683,0.0452854223549366,0.060040399999999994,0
0.85484564,0.9475143,0.6097398400306702,1.2194796800613403,-0.09266866000000007,0
0.8503882,0.89418566,0.0929489210247993,1.1858978420495987,-0.043797459999999955,0
1.0000002,1.0,0.0747631564736366,0.1495263129472732,1.9999999989472883e-07,0
0.96585333,0.9778252,0.0344840250909328,0.0689680501818656,-0.011971869999999996,0
0.8329783,0.9409685,0.6066146492958069,1.2132292985916138,-0.10799020000000004,0
0.9910249,0.99315643,0.0003621642536018,0.0007243285072036,-0.0021315299999999926,0
1.0,1.0,0.0736991316080093,0.1473982632160186,0.0,0
0.7075106,0.82269156,0.8912323713302612,1.7824647426605225,-0.11518096,0
0.8416061,0.9169584,0.6450056433677673,1.2900112867355347,-0.07535229999999993,0
0.9278079,0.8840427,0.0080834971740841,0.0161669943481682,0.04376520000000006,0
0.92404276,0.8634236,0.1003015264868736,0.2006030529737472,0.060619160000000005,0
0.65584606,0.76268244,0.5168336033821106,2.033667206764221,-0.10683637999999995,0
1.0000002,1.0000001,0.0214347019791603,0.0428694039583206,9.999999983634211e-08,0
0.7118009,0.8208798,0.276784747838974,0.553569495677948,-0.10907890000000009,0
0.82334095,0.8474602,0.313469648361206,0.626939296722412,-0.024119250000000036,0
0.8237437,0.82517815,0.0075580305419862,0.0151160610839724,-0.001434450000000087,0
0.8365967,0.8446497,0.1162266060709953,0.2324532121419906,-0.008052999999999977,0
0.59630376,0.81640315,0.3296567797660827,0.6593135595321654,-0.22009939,0
0.85327744,0.8659283,0.0008968751062639,2.001793750212528,-0.01265085999999993,0
0.8599695,0.8750744,0.2308734655380249,0.4617469310760498,-0.015104899999999977,0
0.7671811,0.87933415,0.0890763476490974,1.1781526952981949,-0.11215305000000009,0
0.8292198,0.8993234,0.1278664022684097,0.2557328045368194,-0.07010360000000004,0
0.8656371,0.90749335,0.0301031582057476,0.0602063164114952,-0.04185624999999993,0
0.7751515,0.81727135,0.0284632164984941,0.0569264329969882,-0.04211984999999996,0
1.0,1.0,0.0007635686197318,0.0015271372394636,0.0,0
0.727935,0.8211049,0.9934773445129396,1.9869546890258791,-0.09316990000000003,0
1.0,0.9999999,0.0008925525471568,0.0017851050943136,9.999999994736442e-08,0
1.0,0.99999964,0.0007180955144576,0.0014361910289152,3.600000000325565e-07,0
0.8572569,0.8885899,4.628677197615616e-05,9.257354395231232e-05,-0.031333000000000055,0
0.8003086,0.8608861,0.004424387589097,0.008848775178194,-0.06057749999999995,0
0.95891607,0.97219586,0.0002966197789646,0.0005932395579292,-0.013279790000000014,0
0.9996878,0.9990058,0.6030184030532837,1.2060368061065674,0.0006819999999999604,0
0.82709885,0.920934,0.0259357411414384,0.0518714822828768,-0.09383514999999998,0
0.9905965,0.9838125,4.257612454239279e-05,8.515224908478558e-05,0.006784000000000012,0
0.9466646,0.9132,0.0047017144970595,0.009403428994119,0.033464599999999955,0
0.859476,0.859477,0.0080408360809087,0.0160816721618174,-1.0000000000287557e-06,0
0.9320593,0.89549303,0.0110868383198976,0.0221736766397952,0.03656627000000001,0
1.0000001,1.0000001,0.0946860387921333,0.1893720775842666,0.0,0
0.8330698,0.92458844,0.1325630992650985,0.265126198530197,-0.09151863999999998,0
0.8605082,0.86020166,0.209504097700119,0.419008195400238,0.0003065399999999663,0
0.961235,0.97170514,0.027830583974719,0.055661167949438,-0.010470140000000017,0
0.98988646,0.98865676,0.1292391717433929,0.2584783434867858,0.0012297000000000002,0
0.96548367,0.956447,0.0616682954132556,0.1233365908265112,0.009036669999999969,0
1.0000001,0.9999999,0.000356402946636,0.000712805893272,2.0000000000575113e-07,0
0.83395505,0.8721837,0.95761239528656,1.91522479057312,-0.038228649999999975,0
0.83892405,0.89052504,0.0971820577979087,0.1943641155958174,-0.05160098999999996,0
1.0,0.9999995,0.0159606039524078,0.0319212079048156,4.999999999588667e-07,0
0.81155956,0.7522414,0.3342052102088928,0.6684104204177856,0.05931816000000001,0
0.9075863,0.92967355,0.329285591840744,0.658571183681488,-0.022087250000000003,0
0.747956,0.8305186,0.0046810922212898,0.0093621844425796,-0.08256260000000004,0
0.8640349,0.83539075,0.0014731176197528,0.0029462352395056,0.02864415000000009,0
0.72498196,0.78920823,0.0402044840157032,1.0804089680314064,-0.06422626999999992,0
0.56555307,0.7783647,0.0836619660258293,0.1673239320516586,-0.21281163000000003,0
0.68466204,0.72903615,0.0878162905573844,0.1756325811147688,-0.04437411000000002,0
0.7974206,0.876377,0.3414988219738006,0.6829976439476012,-0.07895639999999993,0
0.8908957,0.9204999,0.0007851077825762,0.0015702155651524,-0.02960420000000008,0
0.7548708,0.8143531,0.0540716536343097,0.1081433072686194,-0.0594823000000001,0
0.64509344,0.7152372,0.9985104203224182,1.9970208406448364,-0.07014376,0
0.6562716,0.71870446,0.0097460243850946,0.0194920487701892,-0.062432860000000034,0
0.78254426,0.82215655,0.0071097924374043,0.0142195848748086,-0.039612289999999994,0
0.882386,0.9282596,0.3327925503253937,0.6655851006507874,-0.04587359999999996,0
0.8983525,0.82850957,0.075650967657566,0.151301935315132,0.06984292999999997,0
0.86603415,0.87476254,0.1695610284805297,0.3391220569610594,-0.00872839000000003,0
0.9137653,0.8625918,0.0298150070011615,0.059630014002323,0.05117349999999998,0
0.7544368,0.83795637,0.0863643139600753,0.1727286279201506,-0.08351956999999999,0
0.859453,0.86890346,0.8330070376396179,1.6660140752792358,-0.009450459999999938,0
0.8646319,0.8774537,0.0732562839984893,0.1465125679969786,-0.012821799999999994,0
0.82258016,0.8603275,0.4420849084854126,0.8841698169708252,-0.03774734000000002,0
0.7643146,0.83451104,0.0045448527671396,0.0090897055342792,-0.07019644000000003,0
0.85794723,0.80458593,0.8722960948944092,1.7445921897888184,0.053361299999999945,0
0.7890145,0.841846,0.2409306913614273,0.4818613827228546,-0.05283150000000003,0
0.7928533,0.8138423,0.4366386830806732,0.8732773661613464,-0.020989000000000035,0
0.8647213,0.91770947,0.0747010558843612,0.1494021117687224,-0.05298817,0
0.9024684,0.90035075,0.0484933741390705,0.096986748278141,0.002117649999999971,0
0.93972576,1.0,0.0043445015326142,0.0086890030652284,-0.060274240000000034,0
0.9025241,0.9252368,0.0799349099397659,0.1598698198795318,-0.02271269999999992,0
0.8569952,0.87528783,0.9789773225784302,1.9579546451568604,-0.018292630000000032,0
0.87879676,0.9046116,0.7959916591644287,1.5919833183288574,-0.025814840000000006,0
0.71037966,0.9653393,0.8567768335342407,1.7135536670684814,-0.25495964000000004,0
0.90481013,0.8591056,0.0009306240826845,1.001861248165369,0.045704529999999965,0
1.0000002,1.0,0.071224957704544,0.142449915409088,1.9999999989472883e-07,0
0.9129577,0.8457937,0.0039128335192799,0.0078256670385598,0.067164,0
0.8154564,0.8568446,0.2534542679786682,0.5069085359573364,-0.041388199999999986,0
0.9017632,0.79001963,0.0035754600539803,0.0071509201079606,0.11174357000000001,0
0.8470853,0.8284632,0.8488582372665405,1.697716474533081,0.018622100000000086,0
0.8827936,0.86752653,0.7829296588897705,1.565859317779541,0.015267069999999938,0
0.89119124,0.83937496,0.0706705152988433,0.1413410305976866,0.05181628000000005,0
0.8877691,0.8941379,0.01539140753448,0.03078281506896,-0.006368800000000063,0
0.85625124,0.8246708,0.0606346018612384,0.1212692037224768,0.03158043999999993,0
0.7506697,0.8494465,0.9452296495437622,1.8904592990875244,-0.0987768,0
0.7348286,0.7371396,0.3266282081604004,0.6532564163208008,-0.002310999999999952,0
0.90936613,0.8892499,0.0120772141963243,0.0241544283926486,0.020116229999999957,0
0.6169428,0.8147409,0.7363412380218506,1.4726824760437012,-0.19779809999999998,0
0.608809,0.7263825,0.0072054723277688,0.0144109446555376,-0.1175735,0
1.0,0.9999999,0.1586414277553558,0.3172828555107116,9.999999994736442e-08,0
0.9903091,0.96563435,0.0294899847358465,0.058979969471693,0.02467475000000008,0
0.7272247,0.8176015,0.1691742241382599,0.3383484482765198,-0.09037680000000003,0
0.7351478,0.8126501,0.2950499355792999,0.5900998711585999,-0.07750230000000002,0
0.9975264,0.9897138,0.0001189092727145,0.000237818545429,0.007812600000000058,0
0.8924221,0.8700187,0.0515082441270351,0.1030164882540702,0.022403399999999962,0
0.8283701,0.8745223,0.0672568082809448,1.1345136165618896,-0.04615219999999998,0
0.8633213,0.85203665,0.0256496649235487,0.0512993298470974,0.011284650000000007,0
0.8580456,0.8439281,0.045622818171978,1.091245636343956,0.014117500000000005,0
0.6745419,0.8154764,0.6899145245552063,1.3798290491104126,-0.14093449999999996,0
1.0,1.0,0.0077374861575663,0.0154749723151326,0.0,0
0.9060546,0.85485256,0.0077163283713161,0.0154326567426322,0.05120204000000006,0
0.7954514,0.84311277,0.6108102202415466,1.2216204404830933,-0.047661369999999925,0
0.62188447,0.89718306,0.0935261249542236,0.1870522499084472,-0.27529859,0
1.0000001,0.99999994,0.0015243557281792,0.0030487114563584,1.6000000002680537e-07,0
1.0,1.0,0.0522289387881755,0.104457877576351,0.0,0
0.6989448,0.848887,0.9900233149528505,1.980046629905701,-0.14994219999999991,0
0.8401517,0.6826428,0.0278573092073202,0.0557146184146404,0.15750889999999995,0
0.84526336,0.87806123,0.0558566860854625,0.111713372170925,-0.03279787000000001,0
0.7997092,0.9333935,0.8283737301826477,1.6567474603652954,-0.13368429999999998,0
1.0000004,0.99999976,0.003190177027136,1.006380354054272,6.399999999961992e-07,0
0.9953659,0.9435046,9.222030348610132e-05,0.00018444060697220263,0.0518613,0
0.6948911,0.8294651,0.8103173971176147,1.6206347942352295,-0.13457399999999997,0
0.74227256,0.8069322,0.1398150771856308,0.2796301543712616,-0.06465964000000002,0
0.9320956,0.88080853,0.0004857685999013,0.0009715371998026,0.05128706999999999,0
0.8715376,0.91279817,0.1582107096910476,0.3164214193820952,-0.04126056999999994,0
0.9277106,0.93636334,0.4985332190990448,0.9970664381980896,-0.008652739999999937,0
0.9191299,0.8012069,0.0002693596761673,0.0005387193523346,0.117923,0
0.89947814,0.89884233,0.0621513947844505,0.124302789568901,0.0006358100000000144,0
0.5932973,0.7366023,0.0124986441805958,0.0249972883611916,-0.14330500000000002,0
0.75526,0.84532064,0.6927919387817383,1.3855838775634766,-0.09006063999999991,0
0.94515127,0.99742913,0.026931706815958,0.053863413631916,-0.05227786000000001,0
0.79536164,0.94295335,0.4541244208812713,0.9082488417625426,-0.14759171000000004,0
0.7312568,0.7782103,0.0043708542361855,0.008741708472371,-0.04695349999999998,0
0.82194126,0.88189065,0.1275077313184738,0.2550154626369476,-0.05994938999999999,0
0.9041807,0.91079897,0.0056963609531521,0.0113927219063042,-0.006618270000000037,0
0.98347616,0.99999994,0.5532340407371521,2.106468081474304,-0.016523779999999988,0
0.84829336,0.8150069,0.0007432051934301,0.0014864103868602,0.03328646000000002,0
0.85316443,0.8711116,0.1201428472995758,0.2402856945991516,-0.017947170000000012,0
0.7899802,0.78844154,0.0861130207777023,0.1722260415554046,0.001538660000000025,0
0.83583957,0.8883611,0.8384974002838135,1.676994800567627,-0.05252153000000004,0
0.81610066,0.8669197,0.6013839840888977,1.2027679681777954,-0.050819039999999926,0
0.58687514,0.6624162,0.0204478148370981,0.0408956296741962,-0.07554106000000005,0
1.0,1.0000002,0.0169655065983533,0.0339310131967066,-1.9999999989472883e-07,0
0.79181457,0.82812035,0.5129914879798889,1.0259829759597778,-0.036305779999999954,0
0.63813096,0.9247483,0.5345262885093689,1.0690525770187378,-0.28661733999999994,0
0.8539008,0.878807,0.0063524884171783,0.0127049768343566,-0.02490619999999999,0
0.8406527,0.90463203,0.0063380333594977,0.0126760667189954,-0.06397933,0
0.7843204,0.7867448,0.0033303978852927,0.0066607957705854,-0.0024243999999999932,0
0.8595147,0.9398246,0.0100439684465527,0.0200879368931054,-0.08030990000000005,0
0.83488744,0.8773036,0.6880239844322205,1.376047968864441,-0.042416159999999925,0
0.8331225,0.83572626,0.1313674002885818,0.2627348005771636,-0.002603760000000066,0
0.69561756,0.8409735,0.5220589637756348,1.0441179275512695,-0.14535594000000007,0
0.7248846,0.7554279,0.4367386102676391,0.8734772205352782,-0.03054330000000005,0
1.0000001,0.9999999,0.0267650540918111,0.0535301081836222,2.0000000000575113e-07,0
0.65597904,0.803968,0.5294745564460754,1.0589491128921509,-0.14798896000000006,0
0.89228344,0.8071347,0.0832844376564025,0.166568875312805,0.08514874000000006,0
0.9300039,0.9504224,0.0003127260133624,0.0006254520267248,-0.020418500000000006,0
0.40035972,0.7432765,0.9962336421012878,1.9924672842025757,-0.34291678000000003,1
0.8647501,0.91448736,0.3983097672462463,0.7966195344924926,-0.049737260000000005,0
0.7576289,0.7266572,0.8056775331497192,1.6113550662994385,0.030971700000000046,0
1.0000002,1.0000001,0.1421416699886322,0.2842833399772644,9.999999983634211e-08,0
0.60814506,0.7503238,0.4178031682968139,0.8356063365936278,-0.14217873999999997,0
0.7136966,0.774348,0.077109009027481,0.154218018054962,-0.06065140000000002,0
0.97024876,0.9092095,0.0260863844305276,0.0521727688610552,0.06103926000000004,0
0.8673855,0.9212395,0.0168656129390001,0.0337312258780002,-0.05385399999999996,0
0.7728783,0.7909814,0.0640746727585792,0.1281493455171584,-0.018103099999999928,0
0.58109856,0.79527026,0.1512887924909591,0.3025775849819182,-0.21417169999999996,0
1.0,1.0,0.0367839485406875,0.073567897081375,0.0,0
0.6300228,0.86617756,0.7842608690261841,1.5685217380523682,-0.23615476000000002,0
0.91096425,0.8889359,0.307482898235321,0.614965796470642,0.02202835000000003,0
0.8013642,0.8883265,0.0482464730739593,0.0964929461479186,-0.08696230000000005,0
1.0,0.99999994,0.0126043036580085,0.025208607316017,5.999999996841865e-08,0
0.9999999,0.99999994,0.3608798086643219,2.721759617328644,-3.9999999978945766e-08,0
0.9403059,0.8072939,0.0062793823890388,0.0125587647780776,0.13301200000000002,0
0.55416244,0.823042,0.861327052116394,1.722654104232788,-0.26887956,0
0.9532408,0.90227777,0.0141684850677847,0.0283369701355694,0.05096303000000002,0
0.8749675,0.9577782,0.0193487741053104,0.0386975482106208,-0.08281070000000001,0
0.6495491,0.8380767,0.9912641048431396,1.9825282096862793,-0.18852760000000002,0
0.9999997,1.0,0.0378193706274032,0.0756387412548064,-2.9999999995311555e-07,0
0.97120875,0.97216254,0.669619619846344,1.339239239692688,-0.0009537900000000654,0
0.69058275,0.7514724,0.71271151304245,1.4254230260849,-0.06088965000000002,0
0.72809285,0.82698905,0.7602560520172119,2.520512104034424,-0.09889619999999999,0
0.74388593,0.77566916,0.0771090015769004,0.1542180031538008,-0.03178322999999994,0
1.0,0.99999994,0.0787417143583297,0.1574834287166594,5.999999996841865e-08,0
0.6533882,0.76892424,0.0953613519668579,0.1907227039337158,-0.11553604000000006,0
0.9159864,0.8954312,0.0004482257354538,1.0008964514709076,0.020555199999999996,0
0.88831645,0.87872595,0.3831247389316559,0.7662494778633118,0.009590500000000057,0
0.9999999,0.9999999,0.0156510137021541,0.0313020274043082,0.0,0
0.8379192,0.8218273,0.0007859577890485,0.001571915578097,0.016091899999999937,0
0.79533035,0.8129222,0.3557828664779663,0.7115657329559326,-0.017591850000000075,0
0.8738294,0.87627846,0.4133022129535675,0.826604425907135,-0.002449060000000003,0
0.860328,0.8824291,0.7940203547477722,1.5880407094955444,-0.022101099999999985,0
0.8915255,0.7260436,0.0012268584687262,0.0024537169374524,0.16548189999999996,0
0.7773348,0.86124575,0.0303707141429185,0.060741428285837,-0.08391095000000004,0
0.8835424,0.85696536,0.0042081205174326,0.0084162410348652,0.02657703999999994,0
0.77166367,0.7796149,0.0122401872649788,0.0244803745299576,-0.007951229999999976,0
0.9009075,0.9492147,0.4491597414016723,0.8983194828033446,-0.048307199999999995,0
0.77312803,0.8401544,0.0922097116708755,0.184419423341751,-0.06702637,0
1.0000001,1.0000001,0.0309055745601654,0.0618111491203308,0.0,0
0.94049096,0.9462297,0.1387534588575363,2.2775069177150726,-0.005738739999999964,0
